order_id,order_date,product_id,product_name,category,supplier_name,warehouse,stock_quantity,order_quantity,cost_price,selling_price,delivery_days,region,Revenue,Cost,Profit,Inventory_Turnover,Stockout
ORD003992,2024-11-25,P199,Water Bottle,Utilities,LMN Corp,Delhi WH,532.0,147.0,117.21,213.55,2.0,West,31391.850000000002,17229.87,14161.980000000003,0.27631578947368424,0
ORD003993,,P282,Pen,Stationary,ABC Supplies,Delhi WH,706.0,49.0,185.98,194.21,3.0,South,9516.29,9113.019999999999,403.27000000000226,0.06940509915014165,0
ORD003994,2024-09-27,P264,Cleaning Liquid,Stationary,XYZ Traders,Chennai WH,828.0,176.0,203.29,174.61,6.0,West,30731.36,35779.04,-5047.68,0.21256038647342995,0
ORD003995,,P105,Pen,Maintenance,XYZ Traders,Mumbai WH,372.0,177.0,14.1,172.28,8.0,East,30493.56,2495.7,27997.86,0.47580645161290325,0
ORD003996,,P196,Notebook,Maintenance,ABC Supplies,Mumbai WH,859.0,0.0,,161.05,5.0,North,0.0,,,0.0,0
ORD003997,,P231,Printer Paper,Maintenance,LMN Corp,Chennai WH,841.0,158.0,130.84,148.97,7.0,East,23537.26,20672.72,2864.5399999999972,0.187871581450654,0
ORD003998,,P167,Cleaning Liquid,Maintenance,Global Distributors,Chennai WH,242.0,1.0,33.08,92.91,6.0,South,92.91,33.08,59.83,0.004132231404958678,0
ORD003999,,P212,Marker,Stationary,Global Distributors,Delhi WH,259.0,0.0,,227.15,5.0,West,0.0,,,0.0,0
ORD004000,,P105,Water Bottle,Maintenance,LMN Corp,Delhi WH,990.0,0.0,73.67,342.53,2.0,East,0.0,0.0,0.0,0.0,0
ORD003981,2024-10-17,P266,Water Bottle,Utilities,LMN Corp,Delhi WH,0.0,14.0,157.4,149.23,9.0,North,2089.22,2203.6,-114.38000000000011,inf,1
ORD003982,,P193,Notebook,Stationary,ABC Supplies,Pune WH,440.0,115.0,171.4,83.95,6.0,East,9654.25,19711.0,-10056.75,0.26136363636363635,0
ORD003983,,P264,Notebook,Stationary,LMN Corp,Chennai WH,571.0,112.0,151.11,149.14,9.0,South,16703.68,16924.32,-220.63999999999942,0.19614711033274956,0
ORD003984,,P115,Pen,Stationary,ABC Supplies,Mumbai WH,283.0,99.0,75.99,293.93,9.0,East,29099.07,7523.009999999999,21576.06,0.3498233215547703,0
ORD003985,,P287,Pen,Stationary,LMN Corp,Delhi WH,443.0,157.0,177.0,277.35,10.0,East,43543.950000000004,27789.0,15754.950000000004,0.3544018058690745,0
ORD003986,,P107,Cleaning Liquid,Stationary,Global Distributors,Pune WH,527.0,52.0,54.88,322.03,9.0,East,16745.559999999998,2853.76,13891.799999999997,0.09867172675521822,0
ORD003987,,P107,Notebook,Stationary,LMN Corp,Chennai WH,116.0,76.0,105.76,241.3,1.0,South,18338.8,8037.76,10301.039999999999,0.6551724137931034,0
ORD003988,,P234,Water Bottle,Stationary,Global Distributors,Pune WH,0.0,62.0,111.06,288.16,4.0,West,17865.920000000002,6885.72,10980.2,inf,1
ORD003989,,P153,Notebook,Maintenance,LMN Corp,Delhi WH,343.0,152.0,85.11,133.49,5.0,South,20290.480000000003,12936.72,7353.760000000004,0.44314868804664725,0
ORD003990,,P115,Water Bottle,Maintenance,Global Distributors,Mumbai WH,443.0,77.0,162.62,53.98,1.0,West,4156.46,12521.74,-8365.279999999999,0.17381489841986456,0
ORD003971,2024-12-22,P261,Printer Paper,Stationary,XYZ Traders,Pune WH,95.0,114.0,71.43,258.76,10.0,North,29498.64,8143.02,21355.62,1.2,0
ORD003972,,P261,Marker,Utilities,Global Distributors,Chennai WH,614.0,111.0,95.87,95.93,6.0,East,10648.230000000001,10641.57,6.6600000000016735,0.18078175895765472,0
ORD003973,,P218,Pen,Stationary,LMN Corp,Mumbai WH,52.0,144.0,200.65,229.38,4.0,North,33030.72,28893.600000000002,4137.119999999999,2.769230769230769,0
ORD003974,,P295,Printer Paper,Maintenance,ABC Supplies,Chennai WH,268.0,17.0,115.99,134.1,6.0,South,2279.7,1971.83,307.8699999999999,0.06343283582089553,0
ORD003975,2024-08-14,P291,Cleaning Liquid,Maintenance,Global Distributors,Pune WH,184.0,167.0,91.62,112.84,2.0,East,18844.28,15300.54,3543.739999999998,0.907608695652174,0
ORD003976,2024-01-30,P163,Pen,Maintenance,Global Distributors,Chennai WH,135.0,196.0,123.15,322.16,6.0,North,63143.36000000001,24137.4,39005.96000000001,1.451851851851852,0
ORD003977,,P103,Cleaning Liquid,Utilities,XYZ Traders,Delhi WH,516.0,14.0,,,8.0,North,,,,0.027131782945736434,0
ORD003978,,P156,Marker,Maintenance,Global Distributors,Delhi WH,299.0,174.0,,278.07,6.0,West,48384.18,,,0.5819397993311036,0
ORD003979,,P133,Cleaning Liquid,Maintenance,Global Distributors,Chennai WH,443.0,182.0,76.74,94.42,6.0,East,17184.44,13966.679999999998,3217.76,0.4108352144469526,0
ORD003980,2024-08-01,P251,Printer Paper,Maintenance,XYZ Traders,Mumbai WH,466.0,199.0,171.71,160.24,3.0,West,31887.760000000002,34170.29,-2282.529999999999,0.4270386266094421,0
ORD003961,2024-07-16,P236,Water Bottle,Maintenance,XYZ Traders,Chennai WH,506.0,0.0,52.86,64.27,1.0,West,0.0,0.0,0.0,0.0,0
ORD003962,2024-04-11,P288,Cleaning Liquid,Utilities,XYZ Traders,Chennai WH,443.0,0.0,177.88,319.85,10.0,West,0.0,0.0,0.0,0.0,0
ORD003963,,P166,Marker,Maintenance,Global Distributors,Chennai WH,443.0,175.0,188.99,84.23,6.0,West,14740.25,33073.25,-18333.0,0.39503386004514673,0
ORD003964,2024-09-26,P163,Pen,Maintenance,LMN Corp,Chennai WH,872.0,122.0,93.24,165.64,9.0,South,20208.079999999998,11375.279999999999,8832.8,0.13990825688073394,0
ORD003965,,P227,Marker,Maintenance,Global Distributors,Mumbai WH,824.0,52.0,182.04,345.64,6.0,East,17973.28,9466.08,8507.199999999999,0.06310679611650485,0
ORD003966,2024-09-14,P135,Water Bottle,Stationary,ABC Supplies,Delhi WH,443.0,107.0,54.78,174.18,6.0,North,18637.260000000002,5861.46,12775.800000000003,0.24153498871331827,0
ORD003967,2024-09-27,P235,Notebook,Maintenance,LMN Corp,Pune WH,56.0,111.0,60.11,272.0,9.0,South,30192.0,6672.21,23519.79,1.9821428571428572,0
ORD003968,,P168,Printer Paper,Utilities,Global Distributors,Delhi WH,443.0,0.0,178.3,273.95,8.0,East,0.0,0.0,0.0,0.0,0
ORD003969,,P122,Notebook,Maintenance,XYZ Traders,Mumbai WH,443.0,148.0,49.34,72.33,4.0,South,10704.84,7302.320000000001,3402.5199999999995,0.3340857787810384,0
ORD003970,2024-03-25,P124,Cleaning Liquid,Stationary,XYZ Traders,Chennai WH,548.0,162.0,161.86,88.13,8.0,East,14277.06,26221.320000000003,-11944.260000000004,0.2956204379562044,0
ORD003951,,P249,Water Bottle,Maintenance,ABC Supplies,Pune WH,26.0,0.0,203.64,297.22,9.0,South,0.0,0.0,0.0,0.0,0
ORD003952,2024-04-20,P264,Notebook,Utilities,Global Distributors,Mumbai WH,789.0,0.0,64.85,59.51,6.0,North,0.0,0.0,0.0,0.0,0
ORD003953,2024-09-24,P252,Marker,Maintenance,Global Distributors,Pune WH,967.0,140.0,150.59,,6.0,West,,21082.600000000002,,0.14477766287487073,0
ORD003954,,P144,Pen,Stationary,ABC Supplies,Delhi WH,234.0,157.0,50.06,265.28,4.0,North,41648.96,7859.42,33789.54,0.6709401709401709,0
ORD003955,2024-04-14,P173,Cleaning Liquid,Maintenance,Global Distributors,Mumbai WH,249.0,172.0,62.5,119.48,6.0,South,20550.56,10750.0,9800.560000000001,0.6907630522088354,0
ORD003956,,P255,Notebook,Maintenance,Global Distributors,Pune WH,443.0,0.0,84.95,,5.0,South,,0.0,,0.0,0
ORD003957,2024-01-04,P121,Marker,Stationary,LMN Corp,Mumbai WH,0.0,171.0,122.91,57.8,6.0,South,9883.8,21017.61,-11133.810000000001,inf,1
ORD003958,2024-11-28,P208,Cleaning Liquid,Stationary,XYZ Traders,Mumbai WH,213.0,123.0,,278.83,4.0,West,34296.09,,,0.5774647887323944,0
ORD003959,,P193,Cleaning Liquid,Stationary,XYZ Traders,Pune WH,443.0,123.0,87.98,,6.0,North,,10821.54,,0.27765237020316025,0
ORD003960,,P286,Pen,Stationary,Global Distributors,Pune WH,443.0,188.0,206.7,114.48,7.0,North,21522.24,38859.6,-17337.359999999997,0.42437923250564336,0
ORD003941,,P299,Cleaning Liquid,Stationary,Global Distributors,Mumbai WH,443.0,48.0,95.42,330.46,2.0,West,15862.079999999998,4580.16,11281.919999999998,0.10835214446952596,0
ORD003942,,P278,Marker,Utilities,Global Distributors,Chennai WH,614.0,190.0,56.69,305.86,6.0,West,58113.4,10771.1,47342.3,0.30944625407166126,0
ORD003943,2024-08-08,P247,Cleaning Liquid,Stationary,ABC Supplies,Pune WH,517.0,0.0,59.09,120.88,3.0,West,0.0,0.0,0.0,0.0,0
ORD003944,2024-01-13,P200,Pen,Utilities,XYZ Traders,Delhi WH,988.0,177.0,84.34,74.54,10.0,West,13193.580000000002,14928.18,-1734.5999999999985,0.1791497975708502,0
ORD003945,,P194,Water Bottle,Stationary,XYZ Traders,Mumbai WH,573.0,24.0,87.27,122.67,6.0,South,2944.08,2094.48,849.5999999999999,0.041884816753926704,0
ORD003946,,P133,Printer Paper,Utilities,Global Distributors,Delhi WH,970.0,0.0,154.37,57.16,6.0,East,0.0,0.0,0.0,0.0,0
ORD003947,,P101,Printer Paper,Stationary,XYZ Traders,Pune WH,28.0,178.0,158.18,62.49,6.0,East,11123.220000000001,28156.04,-17032.82,6.357142857142857,0
ORD003948,2024-01-23,P250,Marker,Utilities,XYZ Traders,Mumbai WH,627.0,163.0,192.84,56.74,6.0,West,9248.62,31432.920000000002,-22184.300000000003,0.25996810207336524,0
ORD003949,,P165,Pen,Maintenance,LMN Corp,Pune WH,492.0,136.0,176.84,257.37,8.0,South,35002.32,24050.24,10952.079999999998,0.2764227642276423,0
ORD003950,2024-06-19,P158,Printer Paper,Utilities,Global Distributors,Delhi WH,857.0,116.0,14.59,107.96,5.0,West,12523.359999999999,1692.44,10830.919999999998,0.1353558926487748,0
ORD003931,2024-03-13,P260,Pen,Maintenance,XYZ Traders,Delhi WH,443.0,79.0,65.99,272.47,6.0,West,21525.13,5213.21,16311.920000000002,0.17832957110609482,0
ORD003932,,P298,Pen,Stationary,XYZ Traders,Delhi WH,443.0,57.0,26.7,56.32,5.0,West,3210.2400000000002,1521.8999999999999,1688.3400000000004,0.12866817155756208,0
ORD003933,,P150,Pen,Utilities,Global Distributors,Pune WH,668.0,164.0,196.23,134.29,10.0,South,22023.559999999998,32181.719999999998,-10158.16,0.24550898203592814,0
ORD003934,2024-07-21,P205,Cleaning Liquid,Stationary,LMN Corp,Mumbai WH,203.0,104.0,112.61,69.86,3.0,South,7265.44,11711.44,-4446.000000000001,0.5123152709359606,0
ORD003935,2024-10-26,P232,Cleaning Liquid,Stationary,LMN Corp,Delhi WH,299.0,40.0,62.92,108.67,6.0,South,4346.8,2516.8,1830.0,0.13377926421404682,0
ORD003936,2024-08-19,P240,Marker,Maintenance,Global Distributors,Chennai WH,147.0,199.0,126.21,70.33,6.0,West,13995.67,25115.789999999997,-11120.119999999997,1.3537414965986394,0
ORD003937,,P113,Cleaning Liquid,Stationary,LMN Corp,Mumbai WH,589.0,166.0,79.38,81.38,5.0,South,13509.08,13177.08,332.0,0.28183361629881154,0
ORD003938,,P202,Printer Paper,Stationary,Global Distributors,Pune WH,271.0,95.0,148.82,319.66,9.0,South,30367.7,14137.9,16229.800000000001,0.3505535055350554,0
ORD003939,,P155,Printer Paper,Maintenance,ABC Supplies,Chennai WH,920.0,130.0,90.61,290.75,9.0,South,37797.5,11779.3,26018.2,0.14130434782608695,0
ORD003940,,P146,Water Bottle,Maintenance,XYZ Traders,Mumbai WH,832.0,0.0,119.13,333.36,6.0,South,0.0,0.0,0.0,0.0,0
ORD003921,,P270,Marker,Maintenance,LMN Corp,Chennai WH,600.0,170.0,15.2,290.24,5.0,North,49340.8,2584.0,46756.8,0.2833333333333333,0
ORD003922,,P179,Pen,Stationary,ABC Supplies,Chennai WH,873.0,123.0,140.56,298.8,6.0,North,36752.4,17288.88,19463.52,0.140893470790378,0
ORD003923,,P192,Pen,Utilities,LMN Corp,Chennai WH,898.0,129.0,177.22,68.04,9.0,West,8777.160000000002,22861.38,-14084.22,0.14365256124721604,0
ORD003924,2024-12-24,P210,Water Bottle,Utilities,XYZ Traders,Mumbai WH,443.0,1.0,,232.21,5.0,North,232.21,,,0.002257336343115124,0
ORD003925,,P122,Water Bottle,Stationary,ABC Supplies,Chennai WH,833.0,70.0,159.54,61.68,6.0,North,4317.6,11167.8,-6850.199999999999,0.08403361344537816,0
ORD003926,2024-01-20,P281,Pen,Stationary,Global Distributors,Delhi WH,429.0,22.0,119.27,167.15,6.0,West,3677.3,2623.94,1053.3600000000001,0.05128205128205128,0
ORD003927,,P232,Cleaning Liquid,Utilities,XYZ Traders,Chennai WH,782.0,32.0,188.21,191.19,1.0,North,6118.08,6022.72,95.35999999999967,0.04092071611253197,0
ORD003928,,P233,Marker,Utilities,XYZ Traders,Delhi WH,452.0,52.0,209.73,235.93,2.0,North,12268.36,10905.96,1362.4000000000015,0.11504424778761062,0
ORD003929,2024-06-08,P238,Printer Paper,Maintenance,ABC Supplies,Mumbai WH,22.0,123.0,186.38,109.82,2.0,North,13507.859999999999,22924.739999999998,-9416.88,5.590909090909091,0
ORD003930,,P187,Marker,Maintenance,Global Distributors,Pune WH,443.0,156.0,99.58,190.68,7.0,North,29746.08,15534.48,14211.600000000002,0.35214446952595935,0
ORD003911,2024-07-22,P258,Notebook,Stationary,XYZ Traders,Pune WH,748.0,64.0,81.35,306.47,6.0,North,19614.08,5206.4,14407.680000000002,0.0855614973262032,0
ORD003912,,P112,Marker,Utilities,ABC Supplies,Pune WH,875.0,0.0,186.7,283.86,6.0,East,0.0,0.0,0.0,0.0,0
ORD003913,,P101,Printer Paper,Utilities,XYZ Traders,Pune WH,800.0,0.0,177.21,167.41,10.0,East,0.0,0.0,0.0,0.0,0
ORD003914,2024-06-01,P282,Notebook,Maintenance,ABC Supplies,Pune WH,479.0,0.0,,315.51,4.0,South,0.0,,,0.0,0
ORD003915,2024-04-18,P165,Water Bottle,Maintenance,LMN Corp,Pune WH,22.0,77.0,119.46,319.79,6.0,East,24623.83,9198.42,15425.410000000002,3.5,0
ORD003916,2024-11-11,P272,Water Bottle,Stationary,ABC Supplies,Mumbai WH,443.0,0.0,200.58,126.72,10.0,West,0.0,0.0,0.0,0.0,0
ORD003917,,P264,Marker,Stationary,LMN Corp,Delhi WH,277.0,0.0,19.84,110.46,4.0,South,0.0,0.0,0.0,0.0,0
ORD003918,2024-03-14,P264,Marker,Stationary,ABC Supplies,Pune WH,443.0,0.0,153.37,,5.0,West,,0.0,,0.0,0
ORD003919,,P151,Water Bottle,Stationary,Global Distributors,Mumbai WH,268.0,195.0,103.5,77.6,5.0,North,15131.999999999998,20182.5,-5050.500000000002,0.7276119402985075,0
ORD003920,,P243,Pen,Utilities,Global Distributors,Delhi WH,443.0,60.0,85.84,201.46,6.0,East,12087.6,5150.400000000001,6937.2,0.13544018058690746,0
ORD003901,,P193,Printer Paper,Maintenance,XYZ Traders,Chennai WH,994.0,179.0,21.84,,6.0,West,,3909.36,,0.18008048289738432,0
ORD003902,,P171,Printer Paper,Utilities,XYZ Traders,Delhi WH,443.0,177.0,,58.0,2.0,South,10266.0,,,0.39954853273137697,0
ORD003903,,P176,Notebook,Stationary,Global Distributors,Delhi WH,940.0,24.0,160.68,117.62,9.0,South,2822.88,3856.32,-1033.44,0.02553191489361702,0
ORD003904,,P258,Cleaning Liquid,Stationary,LMN Corp,Mumbai WH,443.0,0.0,204.67,84.45,1.0,East,0.0,0.0,0.0,0.0,0
ORD003905,,P227,Pen,Stationary,Global Distributors,Chennai WH,0.0,141.0,149.71,327.37,2.0,East,46159.17,21109.11,25050.059999999998,inf,1
ORD003906,2024-11-04,P205,Printer Paper,Maintenance,XYZ Traders,Pune WH,514.0,114.0,98.7,132.14,3.0,South,15063.96,11251.800000000001,3812.159999999998,0.22178988326848248,0
ORD003907,,P281,Pen,Stationary,ABC Supplies,Mumbai WH,82.0,120.0,64.3,272.46,4.0,South,32695.199999999997,7716.0,24979.199999999997,1.4634146341463414,0
ORD003908,,P102,Water Bottle,Maintenance,Global Distributors,Mumbai WH,557.0,172.0,105.07,124.25,7.0,East,21371.0,18072.039999999997,3298.9600000000028,0.3087971274685817,0
ORD003909,,P231,Printer Paper,Stationary,ABC Supplies,Delhi WH,443.0,33.0,97.28,283.15,3.0,East,9343.949999999999,3210.2400000000002,6133.709999999999,0.0744920993227991,0
ORD003910,2024-04-28,P202,Marker,Utilities,XYZ Traders,Mumbai WH,443.0,109.0,77.32,185.9,2.0,East,20263.100000000002,8427.88,11835.220000000003,0.24604966139954854,0
ORD002091,,P124,Cleaning Liquid,Stationary,XYZ Traders,Delhi WH,450.0,97.0,74.9,279.94,3.0,North,27154.18,7265.3,19888.88,0.21555555555555556,0
ORD002092,,P136,Pen,Utilities,ABC Supplies,Chennai WH,443.0,32.0,117.47,268.84,6.0,East,8602.88,3759.04,4843.839999999999,0.07223476297968397,0
ORD002093,2024-07-29,P248,Cleaning Liquid,Maintenance,LMN Corp,Delhi WH,91.0,64.0,158.83,121.59,3.0,South,7781.76,10165.12,-2383.3600000000006,0.7032967032967034,0
ORD002094,,P216,Notebook,Maintenance,Global Distributors,Mumbai WH,344.0,118.0,160.64,338.0,6.0,North,39884.0,18955.519999999997,20928.480000000003,0.3430232558139535,0
ORD002095,,P167,Notebook,Utilities,LMN Corp,Mumbai WH,170.0,60.0,134.8,83.69,1.0,East,5021.4,8088.000000000001,-3066.6000000000013,0.35294117647058826,0
ORD002096,,P213,Cleaning Liquid,Maintenance,XYZ Traders,Pune WH,660.0,161.0,83.03,251.24,6.0,North,40449.64,13367.83,27081.809999999998,0.24393939393939393,0
ORD002097,,P173,Water Bottle,Maintenance,ABC Supplies,Pune WH,508.0,67.0,146.74,331.55,9.0,North,22213.850000000002,9831.58,12382.270000000002,0.13188976377952755,0
ORD002098,2024-07-01,P278,Cleaning Liquid,Stationary,LMN Corp,Mumbai WH,633.0,158.0,168.48,321.55,6.0,East,50804.9,26619.84,24185.06,0.24960505529225907,0
ORD002099,,P211,Cleaning Liquid,Utilities,XYZ Traders,Delhi WH,443.0,2.0,66.86,,7.0,North,,133.72,,0.004514672686230248,0
ORD002100,2024-06-09,P162,Notebook,Utilities,Global Distributors,Chennai WH,52.0,156.0,147.23,347.27,3.0,North,54174.119999999995,22967.879999999997,31206.239999999998,3.0,0
ORD002081,,P151,Cleaning Liquid,Stationary,LMN Corp,Mumbai WH,846.0,116.0,,331.02,2.0,West,38398.32,,,0.13711583924349882,0
ORD002082,,P196,Notebook,Utilities,Global Distributors,Delhi WH,582.0,141.0,,,1.0,West,,,,0.2422680412371134,0
ORD002083,,P285,Cleaning Liquid,Utilities,LMN Corp,Pune WH,443.0,103.0,44.48,,6.0,North,,4581.44,,0.2325056433408578,0
ORD002084,,P105,Cleaning Liquid,Maintenance,Global Distributors,Chennai WH,443.0,1.0,181.15,107.53,2.0,West,107.53,181.15,-73.62,0.002257336343115124,0
ORD002085,,P245,Water Bottle,Utilities,LMN Corp,Mumbai WH,339.0,164.0,146.22,208.81,2.0,East,34244.840000000004,23980.079999999998,10264.760000000006,0.4837758112094395,0
ORD002086,2024-04-27,P272,Pen,Stationary,LMN Corp,Pune WH,249.0,88.0,58.9,247.98,10.0,North,21822.239999999998,5183.2,16639.039999999997,0.3534136546184739,0
ORD002087,2024-12-08,P299,Notebook,Maintenance,Global Distributors,Delhi WH,396.0,35.0,185.87,81.49,6.0,East,2852.1499999999996,6505.45,-3653.3,0.08838383838383838,0
ORD002088,,P157,Water Bottle,Stationary,XYZ Traders,Delhi WH,443.0,172.0,202.78,219.71,6.0,East,37790.12,34878.16,2911.959999999999,0.38826185101580135,0
ORD002089,,P102,Water Bottle,Stationary,Global Distributors,Mumbai WH,787.0,134.0,148.85,94.84,8.0,East,12708.560000000001,19945.899999999998,-7237.3399999999965,0.17026683608640406,0
ORD002090,,P223,Notebook,Stationary,XYZ Traders,Chennai WH,756.0,0.0,147.01,50.33,2.0,West,0.0,0.0,0.0,0.0,0
ORD002071,,P107,Cleaning Liquid,Stationary,Global Distributors,Mumbai WH,443.0,196.0,25.76,242.64,1.0,South,47557.439999999995,5048.96,42508.479999999996,0.44243792325056436,0
ORD002072,2024-10-25,P117,Cleaning Liquid,Utilities,ABC Supplies,Delhi WH,577.0,89.0,78.87,200.74,5.0,East,17865.86,7019.43,10846.43,0.15424610051993068,0
ORD002073,,P241,Pen,Utilities,ABC Supplies,Mumbai WH,744.0,0.0,156.94,226.92,10.0,East,0.0,0.0,0.0,0.0,0
ORD002074,,P265,Pen,Utilities,ABC Supplies,Pune WH,443.0,194.0,187.01,62.88,7.0,East,12198.720000000001,36279.939999999995,-24081.219999999994,0.43792325056433407,0
ORD002075,,P111,Printer Paper,Stationary,XYZ Traders,Chennai WH,0.0,168.0,81.0,93.02,7.0,East,15627.359999999999,13608.0,2019.3599999999988,inf,1
ORD002076,,P180,Cleaning Liquid,Utilities,XYZ Traders,Mumbai WH,165.0,26.0,25.55,136.17,5.0,East,3540.4199999999996,664.3000000000001,2876.1199999999994,0.15757575757575756,0
ORD002077,,P280,Water Bottle,Maintenance,XYZ Traders,Chennai WH,812.0,104.0,88.32,267.55,3.0,North,27825.2,9185.279999999999,18639.920000000002,0.12807881773399016,0
ORD002078,2024-08-31,P232,Notebook,Utilities,Global Distributors,Delhi WH,443.0,42.0,13.83,185.82,5.0,West,7804.44,580.86,7223.58,0.09480812641083522,0
ORD002079,,P108,Water Bottle,Utilities,Global Distributors,Chennai WH,191.0,187.0,118.3,302.99,6.0,West,56659.130000000005,22122.1,34537.030000000006,0.9790575916230366,0
ORD002080,,P244,Cleaning Liquid,Utilities,XYZ Traders,Chennai WH,443.0,10.0,156.15,169.1,6.0,East,1691.0,1561.5,129.5,0.022573363431151242,0
ORD002061,,P201,Notebook,Utilities,LMN Corp,Pune WH,336.0,66.0,65.32,131.75,2.0,South,8695.5,4311.12,4384.38,0.19642857142857142,0
ORD002062,,P251,Pen,Maintenance,XYZ Traders,Delhi WH,224.0,125.0,159.59,224.99,6.0,North,28123.75,19948.75,8175.0,0.5580357142857143,0
ORD002063,,P272,Notebook,Utilities,ABC Supplies,Mumbai WH,0.0,0.0,58.43,162.39,1.0,North,0.0,0.0,0.0,,1
ORD002064,,P112,Pen,Maintenance,XYZ Traders,Chennai WH,870.0,11.0,90.62,86.6,1.0,West,952.5999999999999,996.82,-44.22000000000014,0.01264367816091954,0
ORD002065,,P222,Marker,Stationary,LMN Corp,Mumbai WH,528.0,128.0,142.63,294.26,8.0,West,37665.28,18256.64,19408.64,0.24242424242424243,0
ORD002066,2024-02-10,P237,Printer Paper,Utilities,Global Distributors,Pune WH,536.0,150.0,121.09,278.37,9.0,East,41755.5,18163.5,23592.0,0.2798507462686567,0
ORD002067,2024-02-19,P203,Notebook,Utilities,XYZ Traders,Delhi WH,127.0,70.0,174.26,185.93,6.0,West,13015.1,12198.199999999999,816.9000000000015,0.5511811023622047,0
ORD002068,,P202,Pen,Stationary,ABC Supplies,Pune WH,880.0,188.0,124.61,171.87,4.0,West,32311.56,23426.68,8884.880000000001,0.21363636363636362,0
ORD002069,,P298,Printer Paper,Stationary,ABC Supplies,Delhi WH,182.0,56.0,147.93,216.73,10.0,South,12136.88,8284.08,3852.7999999999993,0.3076923076923077,0
ORD002070,2024-01-02,P185,Printer Paper,Utilities,XYZ Traders,Mumbai WH,149.0,25.0,140.79,136.83,2.0,West,3420.7500000000005,3519.75,-98.99999999999955,0.16778523489932887,0
ORD002051,,P155,Pen,Stationary,ABC Supplies,Chennai WH,916.0,164.0,105.79,253.61,8.0,West,41592.04,17349.56,24242.48,0.17903930131004367,0
ORD002052,,P248,Printer Paper,Maintenance,LMN Corp,Pune WH,443.0,59.0,27.21,337.49,6.0,North,19911.91,1605.39,18306.52,0.13318284424379231,0
ORD002053,,P248,Pen,Utilities,Global Distributors,Delhi WH,443.0,93.0,169.56,334.57,5.0,North,31115.01,15769.08,15345.929999999998,0.20993227990970656,0
ORD002054,,P263,Water Bottle,Maintenance,LMN Corp,Delhi WH,236.0,14.0,49.42,80.33,6.0,North,1124.62,691.88,432.7399999999999,0.059322033898305086,0
ORD002055,,P189,Cleaning Liquid,Maintenance,ABC Supplies,Chennai WH,928.0,0.0,129.83,329.27,7.0,West,0.0,0.0,0.0,0.0,0
ORD002056,,P118,Printer Paper,Maintenance,LMN Corp,Chennai WH,443.0,102.0,20.31,166.49,2.0,East,16981.98,2071.62,14910.36,0.23024830699774265,0
ORD002057,2024-04-13,P241,Water Bottle,Stationary,LMN Corp,Pune WH,443.0,183.0,98.56,92.17,6.0,South,16867.11,18036.48,-1169.369999999999,0.41309255079006774,0
ORD002058,,P252,Notebook,Utilities,Global Distributors,Chennai WH,443.0,45.0,50.54,288.85,5.0,South,12998.250000000002,2274.3,10723.95,0.10158013544018059,0
ORD002059,2024-07-18,P229,Marker,Stationary,XYZ Traders,Delhi WH,98.0,64.0,128.18,,2.0,South,,8203.52,,0.6530612244897959,0
ORD002060,2024-05-13,P257,Cleaning Liquid,Maintenance,LMN Corp,Chennai WH,759.0,87.0,64.75,131.81,3.0,West,11467.47,5633.25,5834.219999999999,0.11462450592885376,0
ORD002041,,P241,Marker,Utilities,LMN Corp,Delhi WH,443.0,182.0,86.58,62.72,10.0,North,11415.039999999999,15757.56,-4342.52,0.4108352144469526,0
ORD002042,2024-12-09,P256,Printer Paper,Stationary,ABC Supplies,Delhi WH,272.0,69.0,156.59,290.49,8.0,East,20043.81,10804.710000000001,9239.1,0.2536764705882353,0
ORD002043,2024-07-21,P282,Cleaning Liquid,Maintenance,ABC Supplies,Mumbai WH,696.0,136.0,39.72,253.34,10.0,West,34454.24,5401.92,29052.32,0.19540229885057472,0
ORD002044,,P235,Water Bottle,Maintenance,XYZ Traders,Mumbai WH,929.0,149.0,61.95,109.73,4.0,South,16349.77,9230.550000000001,7119.219999999999,0.1603875134553283,0
ORD002045,,P185,Pen,Stationary,XYZ Traders,Pune WH,660.0,67.0,53.96,91.98,8.0,South,6162.66,3615.32,2547.3399999999997,0.10151515151515152,0
ORD002046,,P297,Cleaning Liquid,Utilities,Global Distributors,Mumbai WH,468.0,101.0,58.38,58.56,10.0,South,5914.56,5896.38,18.18000000000029,0.21581196581196582,0
ORD002047,,P152,Water Bottle,Stationary,Global Distributors,Chennai WH,443.0,151.0,,236.12,2.0,East,35654.12,,,0.34085778781038373,0
ORD002048,2024-09-20,P153,Notebook,Stationary,Global Distributors,Delhi WH,969.0,182.0,151.53,124.42,1.0,North,22644.44,27578.46,-4934.02,0.18782249742002063,0
ORD002049,,P167,Notebook,Stationary,Global Distributors,Mumbai WH,630.0,111.0,174.15,221.88,6.0,North,24628.68,19330.65,5298.029999999999,0.1761904761904762,0
ORD002050,2024-07-14,P239,Cleaning Liquid,Utilities,ABC Supplies,Mumbai WH,438.0,145.0,51.24,159.5,6.0,North,23127.5,7429.8,15697.7,0.3310502283105023,0
ORD002031,,P232,Water Bottle,Maintenance,ABC Supplies,Delhi WH,443.0,101.0,,92.66,8.0,North,9358.66,,,0.22799097065462753,0
ORD002032,,P159,Notebook,Stationary,LMN Corp,Delhi WH,327.0,0.0,41.29,,8.0,East,,0.0,,0.0,0
